week,temperature,relative_humidity,dew_point,precipitation (mm),rain (mm),snowfall (cm),pressure_msl (hPa),surface_pressure (hPa),cloud_cover (%),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%),vapour_pressure_deficit (kPa),wind_speed_10m (km/h),wind_direction
2002-06-10/2002-06-16,26.392261904761906,80.92261904761905,22.57797619047619,37.0,37.0,0,1004.0672619047618,939.8660714285714,81.51190476190477,59.64880952380952,19.452380952380953,78.88690476190474,0.7404761904761905,10.786904761904761,208
2002-06-17/2002-06-23,24.543452380952377,86.07142857142857,21.94107142857143,24.6,24.6,0,1004.6154761904762,939.9976190476191,90.80357142857143,76.08928571428571,23.744047619047617,61.99404761904763,0.4629761904761905,17.66904761904762,239
2002-06-24/2002-06-30,23.37857142857143,94.14880952380952,22.367857142857144,516.2,516.2,0,1005.4761904761905,940.5630952380952,99.67261904761904,82.14285714285714,75.10119047619048,90.25595238095238,0.17238095238095233,23.054761904761904,238
2002-07-01/2002-07-07,24.155952380952378,85.58333333333334,21.461309523809522,22.0,22.0,0,1006.9738095238096,942.1220238095239,85.88690476190474,70.42261904761905,13.357142857142858,71.6547619047619,0.46738095238095234,22.717857142857145,247
2002-07-08/2002-07-14,23.68035714285714,86.67261904761905,21.224999999999998,25.200000000000003,25.200000000000003,0,1007.1255952380952,942.1660714285714,88.65476190476191,74.33333333333334,17.529761904761905,58.07738095238095,0.41601190476190475,20.02142857142857,241
2002-07-15/2002-07-21,22.879761904761903,90.93452380952381,21.253571428571426,45.9,45.9,0,1007.6398809523808,942.479761904762,95.14285714285714,76.36309523809523,37.10119047619048,76.58928571428571,0.26791666666666664,19.376190476190477,253
2002-07-22/2002-07-28,23.073214285714283,88.7440476190476,21.038690476190474,35.5,35.5,0,1008.3964285714286,943.2291666666667,89.10714285714286,77.41666666666666,28.047619047619044,42.27380952380952,0.3381547619047619,20.801190476190477,243
2002-07-29/2002-08-04,23.60892857142857,88.54166666666666,21.4875,39.2,39.2,0,1004.8976190476191,940.0666666666666,91.83928571428571,71.07142857142857,28.4047619047619,80.13095238095238,0.3653571428571429,11.776785714285714,249
2002-08-05/2002-08-11,22.076785714285712,95.19642857142857,21.260714285714283,124.2,124.2,0,1005.125,939.9583333333334,99.55952380952382,86.86309523809526,71.5,86.80952380952381,0.13166666666666663,20.036309523809525,246
2002-08-12/2002-08-18,22.560119047619047,91.95833333333334,21.137499999999996,61.4,61.4,0,1005.407738095238,940.3238095238095,96.10714285714286,84.20833333333334,49.017857142857146,76.85714285714286,0.23327380952380952,22.29047619047619,243
2002-08-19/2002-08-25,22.564285714285713,90.60714285714286,20.85833333333333,139.20000000000002,139.20000000000002,0,1007.1011904761905,941.9107142857143,97.58333333333334,78.35714285714286,55.07142857142857,84.22619047619047,0.27999999999999997,17.0,255
2002-08-26/2002-09-01,22.53095238095238,89.85714285714286,20.67797619047619,35.7,35.7,0,1010.3940476190476,944.9827380952381,86.74404761904762,71.20238095238095,39.75,66.09523809523809,0.3032142857142857,14.28452380952381,212
2002-09-02/2002-09-08,22.33095238095238,90.71428571428571,20.61547619047619,43.7,43.7,0,1008.3934523809523,943.0666666666666,88.48214285714286,78.0952380952381,35.19047619047619,79.88095238095238,0.2754761904761905,15.892857142857142,252
2002-09-09/2002-09-15,22.776785714285715,82.23214285714286,19.308333333333334,2.0,2.0,0,1010.9767857142858,945.5755952380953,48.261904761904766,38.136904761904766,5.148809523809525,36.660714285714285,0.562202380952381,11.842857142857143,250
2002-09-16/2002-09-22,22.907142857142855,85.63690476190477,20.168452380952377,8.700000000000001,8.700000000000001,0,1012.5124999999999,947.0345238095239,59.70238095238095,47.476190476190474,19.809523809523807,18.297619047619044,0.455,7.994642857142858,259
2002-09-23/2002-09-29,24.190476190476186,83.36309523809523,20.885714285714283,7.8,7.8,0,1011.114880952381,946.0023809523809,55.36309523809524,41.839285714285715,19.565476190476193,21.988095238095237,0.5847023809523809,6.7,32
2002-09-30/2002-10-06,27.252380952380953,56.80357142857143,17.211309523809522,0.0,0.0,0,1011.1839285714286,946.6994047619048,11.726190476190478,0.017857142857142856,18.327380952380953,2.2976190476190474,1.7257738095238093,5.844047619047619,60
2002-10-07/2002-10-13,27.10178571428571,56.404761904761905,16.779761904761905,0.0,0.0,0,1010.172619047619,945.7244047619048,30.071428571428573,2.0654761904761907,28.083333333333336,39.476190476190474,1.724345238095238,8.27202380952381,23
2002-10-14/2002-10-20,25.85535714285714,61.904761904761905,16.795238095238094,0.0,0.0,0,1010.1803571428571,945.4732142857143,34.21428571428571,13.732142857142858,18.61904761904762,38.952380952380956,1.4489880952380951,9.06607142857143,245
2002-10-21/2002-10-27,25.594642857142855,47.00595238095237,11.892261904761906,0.7,0.7,0,1012.5648809523809,947.6422619047619,21.98809523809524,1.9047619047619049,21.25,26.571428571428573,1.9229166666666664,9.017857142857142,88
2002-10-28/2002-11-03,24.155357142857138,40.488095238095234,8.36845238095238,0.0,0.0,0,1013.1303571428572,947.8630952380952,1.8928571428571428,0.0,0.017857142857142856,6.220238095238096,2.0304761904761905,9.89047619047619,90
2002-11-04/2002-11-10,24.541666666666664,44.4345238095238,10.625,0.0,0.0,0,1013.4625,948.2630952380952,16.363095238095237,0.005952380952380943,27.184523809523803,0.27976190476190477,1.874047619047619,9.179166666666665,90
2002-11-11/2002-11-17,23.419047619047614,59.4345238095238,14.093452380952382,0.8,0.8,0,1012.845238095238,947.4464285714286,22.541666666666664,5.071428571428571,26.184523809523807,7.6190476190476195,1.3216666666666665,8.281547619047618,90
2002-11-18/2002-11-24,22.335714285714285,41.648809523809526,7.322619047619049,0.0,0.0,0,1013.5095238095238,947.835119047619,5.660714285714286,0.0,0.05357142857142857,18.773809523809522,1.7822023809523806,9.072619047619046,90
2002-11-25/2002-12-01,23.254166666666663,46.86904761904761,10.110714285714286,0.0,0.0,0,1014.155357142857,948.6357142857142,4.988095238095239,0.0,0.255952380952381,16.035714285714285,1.7232738095238094,5.97797619047619,6
2002-12-02/2002-12-08,23.113690476190477,54.22619047619048,12.451190476190476,0.0,0.0,0,1014.5238095238095,948.9505952380952,8.666666666666666,0.47619047619047616,5.458333333333334,16.589285714285715,1.4827380952380953,6.873809523809524,90
2002-12-09/2002-12-15,22.612500000000004,51.547619047619044,11.093452380952382,0.0,0.0,0,1017.6404761904762,951.7559523809524,7.333333333333334,0.0,0.08333333333333334,24.267857142857142,1.5282738095238095,8.280357142857143,81
2002-12-16/2002-12-22,22.423809523809524,46.613095238095234,9.044642857142858,0.0,0.0,0,1013.647619047619,947.9845238095238,1.9047619047619049,0.0,0.08333333333333334,6.178571428571428,1.6632142857142858,6.175,8
2002-12-23/2002-12-29,20.425595238095237,53.357142857142854,9.535714285714286,0.0,0.0,0,1014.5565476190476,948.407142857143,0.7142857142857143,0.07738095238095237,1.0297619047619047,0.0119047619047619,1.2942857142857143,6.826190476190476,27
2002-12-30/2003-01-05,19.779166666666665,58.63690476190476,10.75357142857143,0.7,0.7,0,1015.8392857142857,949.4642857142857,24.345238095238095,9.261904761904761,24.988095238095237,3.8333333333333326,1.0535714285714286,9.666666666666668,67
2003-01-06/2003-01-12,22.932142857142857,58.904761904761905,13.857142857142858,0.3,0.3,0,1016.3178571428571,950.5964285714284,29.363095238095237,4.232142857142857,30.392857142857142,24.38095238095238,1.2766666666666668,6.786904761904762,87
2003-01-13/2003-01-19,20.744642857142857,48.839285714285715,8.645833333333332,0.2,0.2,0,1017.4297619047619,951.164880952381,10.916666666666668,1.0892857142857142,10.976190476190478,11.13095238095238,1.3547619047619048,9.127380952380951,88
2003-01-20/2003-01-26,22.627976190476186,48.42261904761905,10.173809523809524,0.0,0.0,0,1013.0809523809523,947.4982142857143,10.279761904761903,0.12499999999999999,7.702380952380952,18.458333333333332,1.582857142857143,6.670833333333333,74
2003-01-27/2003-02-02,22.413690476190474,52.976190476190474,11.014285714285714,0.1,0.1,0,1014.6761904761904,948.9446428571428,14.63095238095238,0.06547619047619045,5.327380952380953,37.767857142857146,1.4660119047619047,6.62202380952381,17
2003-02-03/2003-02-09,22.851785714285715,56.404761904761905,12.111309523809524,0.0,0.0,0,1013.0261904761904,947.4964285714285,5.56547619047619,3.244047619047619,4.3690476190476195,0.0,1.4222023809523812,7.5511904761904765,6
2003-02-10/2003-02-16,23.414285714285715,45.07738095238095,9.42202380952381,0.0,0.0,0,1012.1678571428572,946.8083333333334,0.0,0.0,0.0,0.0,1.8227976190476187,7.316071428571428,90
2003-02-17/2003-02-23,22.069642857142856,54.08333333333333,10.625,3.4,3.4,0,1014.0839285714285,948.3130952380952,13.446428571428571,12.994047619047619,2.773809523809524,2.0714285714285716,1.4597619047619048,9.44047619047619,41
2003-02-24/2003-03-02,25.088690476190475,47.48214285714285,11.549404761904762,0.0,0.0,0,1012.3577380952382,947.3386904761907,0.10714285714285712,0.09523809523809523,0.0119047619047619,0.053571428571428555,1.9317857142857142,6.788690476190475,4
2003-03-03/2003-03-09,24.26666666666667,25.75595238095238,1.9386904761904762,0.0,0.0,0,1011.9482142857144,946.7785714285714,0.05952380952380953,0.0,0.0,0.19642857142857142,2.4535714285714283,9.66904761904762,16
2003-03-10/2003-03-16,25.414880952380948,33.041666666666664,6.064285714285715,0.0,0.0,0,1011.7755952380952,946.8613095238096,3.5476190476190474,0.0,0.0,11.791666666666666,2.44625,7.5113095238095235,270
2003-03-17/2003-03-23,26.632738095238096,35.36904761904761,7.934523809523809,0.0,0.0,0,1012.2714285714285,947.5773809523808,4.184523809523809,0.0,3.0714285714285716,7.732142857142857,2.5557142857142856,6.6744047619047615,11
2003-03-24/2003-03-30,27.98690476190476,35.279761904761905,9.09047619047619,0.0,0.0,0,1010.9035714285714,946.5767857142856,1.6845238095238095,0.27976190476190477,0.8988095238095237,2.982142857142857,2.7653571428571433,8.595833333333333,267
2003-03-31/2003-04-06,26.95,49.047619047619044,13.192261904761905,0.0,0.0,0,1009.7238095238096,945.2583333333333,7.577380952380952,6.273809523809524,3.0297619047619047,0.375,2.142916666666667,10.127380952380951,252
2003-04-07/2003-04-13,28.127976190476186,41.82738095238095,12.44702380952381,5.7,5.7,0,1011.3755952380952,947.0553571428571,16.488095238095237,0.0119047619047619,20.029761904761905,14.869047619047619,2.470238095238095,7.578571428571428,90
2003-04-14/2003-04-20,27.646428571428572,46.75595238095237,13.229761904761904,0.0,0.0,0,1010.2017857142857,945.8476190476191,2.3392857142857144,1.7976190476190477,0.3095238095238095,1.744047619047619,2.315,9.567261904761905,252
2003-04-21/2003-04-27,29.442261904761903,42.68452380952381,12.940476190476192,0.0,0.0,0,1008.6982142857142,944.8065476190476,4.071428571428571,0.005952380952380943,6.6190476190476195,0.20238095238095238,2.748988095238095,8.39047619047619,204
2003-04-28/2003-05-04,29.21904761904762,48.654761904761905,14.735119047619047,0.0,0.0,0,1007.4761904761905,943.6208333333333,4.238095238095238,1.8392857142857142,4.136904761904762,0.2380952380952381,2.513690476190476,10.395833333333332,245
2003-05-05/2003-05-11,28.923809523809524,46.732142857142854,13.116071428571429,0.0,0.0,0,1008.3190476190476,944.344642857143,7.851190476190476,3.2380952380952377,2.452380952380952,11.51785714285714,2.638214285714286,10.025,249
2003-05-12/2003-05-18,28.917261904761904,55.70833333333333,17.06964285714286,0.0,0.0,0,1007.1440476190476,943.2470238095239,27.571428571428573,10.285714285714286,2.857142857142857,55.49404761904761,2.1707738095238094,14.614880952380952,249
2003-05-19/2003-05-25,27.382738095238093,64.91666666666667,19.099999999999998,0.0,0.0,0,1010.3238095238096,945.9220238095238,19.303571428571427,20.601190476190478,0.5535714285714286,1.5952380952380951,1.5170833333333333,17.002380952380953,256
2003-05-26/2003-06-01,27.866071428571427,62.732142857142854,18.867261904761904,0.6000000000000001,0.6000000000000001,0,1009.532142857143,945.2791666666666,17.583333333333332,17.458333333333332,2.791666666666667,0.47023809523809523,1.6685714285714286,14.617261904761905,251
2003-06-02/2003-06-08,27.529166666666665,66.39880952380952,19.74642857142857,0.4,0.4,0,1006.4880952380952,942.3583333333333,25.047619047619044,26.226190476190478,0.625,3.5416666666666665,1.4569642857142857,19.038095238095234,247
2003-06-09/2003-06-15,26.022023809523805,81.22619047619048,22.150000000000002,42.5,42.5,0,1005.6964285714286,941.3142857142857,80.10714285714286,65.44047619047619,29.113095238095237,56.01190476190476,0.741904761904762,12.620833333333334,232
2003-06-16/2003-06-22,23.55892857142857,91.95238095238096,22.11547619047619,60.9,60.9,0,1002.2166666666666,937.5470238095238,97.6309523809524,82.63690476190477,54.69047619047619,80.79761904761905,0.2508333333333333,16.582738095238096,205
2003-06-23/2003-06-29,23.708928571428572,92.14285714285714,22.298809523809524,23.900000000000002,23.900000000000002,0,1004.7130952380952,939.9154761904763,99.27380952380953,84.33333333333334,56.297619047619044,89.35119047619047,0.24601190476190474,17.119642857142857,230
2003-06-30/2003-07-06,23.946428571428573,88.75,21.875595238095237,34.5,34.5,0,1004.202380952381,939.4845238095238,93.69047619047618,71.86904761904762,35.601190476190474,85.52380952380953,0.3650595238095238,13.112499999999999,222
2003-07-07/2003-07-13,23.26547619047619,91.66071428571429,21.770833333333332,65.6,65.6,0,1005.2202380952382,940.2946428571429,97.33333333333333,83.5,51.88690476190476,80.54761904761904,0.2558928571428571,17.234523809523807,220
2003-07-14/2003-07-20,23.442857142857143,90.96428571428571,21.821428571428573,38.2,38.2,0,1005.4982142857143,940.5916666666666,95.65476190476191,76.86309523809523,51.94047619047619,85.91666666666666,0.27732142857142855,16.34345238095238,240
2003-07-21/2003-07-27,22.885714285714283,93.5,21.73392857142857,166.7,166.7,0,1004.1863095238095,939.2494047619048,98.33333333333334,82.91071428571429,68.79166666666667,91.95238095238096,0.19351190476190472,20.46845238095238,241
2003-07-28/2003-08-03,23.073809523809523,90.48809523809523,21.367261904761904,50.1,50.1,0,1008.0535714285714,942.905357142857,93.90476190476191,76.24404761904762,38.142857142857146,86.19642857142857,0.28797619047619044,17.73988095238095,235
2003-08-04/2003-08-10,22.923214285714284,92.63095238095238,21.62023809523809,58.7,58.7,0,1006.35,941.2857142857143,97.3690476190476,80.73809523809523,52.02380952380952,74.40476190476191,0.21994047619047613,14.704761904761904,235
2003-08-11/2003-08-17,23.3625,88.06547619047619,21.182142857142853,20.3,20.3,0,1008.4601190476191,943.3470238095239,87.5,70.03571428571429,22.214285714285715,55.75,0.3680357142857143,16.086309523809522,237
2003-08-18/2003-08-24,22.754761904761903,91.125,21.158928571428568,112.9,112.9,0,1005.7660714285714,940.6994047619047,94.20238095238095,78.69642857142857,43.93452380952381,69.1547619047619,0.26577380952380947,17.492857142857144,242
2003-08-25/2003-08-31,22.498214285714287,91.39880952380953,20.975595238095234,41.6,41.6,0,1007.8184523809523,942.5630952380953,94.82738095238096,78.08333333333334,42.726190476190474,64.42261904761905,0.2483928571428571,17.571428571428573,242
2003-09-01/2003-09-07,22.59940476190476,90.52976190476191,20.895238095238092,33.6,33.6,0,1008.5214285714285,943.239880952381,92.94642857142857,73.875,39.797619047619044,70.10714285714286,0.2780357142857143,16.238095238095237,236
2003-09-08/2003-09-14,22.664285714285715,88.60714285714286,20.5875,17.0,17.0,0,1009.0434523809524,943.7446428571428,88.00595238095238,71.05952380952381,23.7797619047619,53.767857142857146,0.33845238095238095,15.354166666666668,252
2003-09-15/2003-09-21,23.200595238095236,87.1309523809524,20.779166666666665,18.9,18.9,0,1010.585119047619,945.2994047619048,82.13690476190477,67.19642857142857,16.238095238095237,57.72023809523809,0.40797619047619044,11.452380952380953,244
2003-09-22/2003-09-28,22.625,92.79761904761904,21.359523809523807,114.4,114.4,0,1009.0613095238095,943.7523809523809,95.66071428571429,70.375,68.42261904761905,84.71428571428571,0.21255952380952375,7.501785714285715,270
2003-09-29/2003-10-05,23.817857142857147,78.98809523809523,19.54404761904762,47.0,47.0,0,1009.3279761904762,944.2517857142857,32.601190476190474,21.410714285714285,14.345238095238093,31.708333333333332,0.7025595238095238,8.1,63
2003-10-06/2003-10-12,24.74285714285714,74.74404761904762,19.44345238095238,0.6,0.6,0,1009.3958333333333,944.504761904762,33.61904761904761,16.44047619047619,17.017857142857142,29.196428571428573,0.8970238095238096,6.764285714285714,90
2003-10-13/2003-10-19,24.288095238095234,56.017857142857146,14.175,0.0,0.0,0,1012.629761904762,947.4291666666667,5.797619047619047,0.0119047619047619,5.303571428571429,8.702380952380953,1.499404761904762,7.114880952380952,90
2003-10-20/2003-10-26,24.060119047619047,49.42857142857143,11.775,0.0,0.0,0,1011.8339285714285,946.6357142857142,8.279761904761903,0.0238095238095238,2.8511904761904767,21.696428571428573,1.7020833333333332,7.514880952380953,35
2003-10-27/2003-11-02,24.760119047619046,64.04761904761905,16.583928571428572,7.5,7.5,0,1013.6053571428572,948.4499999999999,19.994047619047617,5.928571428571429,13.38095238095238,22.142857142857142,1.23,7.141666666666667,37
2003-11-03/2003-11-09,24.79583333333333,54.125,14.098214285714286,0.1,0.1,0,1013.3535714285714,948.2136904761903,17.398809523809526,1.2142857142857142,22.297619047619044,9.75,1.5685714285714287,7.58154761904762,81
2003-11-10/2003-11-16,23.56011904761905,49.464285714285715,11.69047619047619,0.0,0.0,0,1014.8136904761905,949.3172619047618,5.160714285714286,0.613095238095238,7.648809523809524,0.005952380952380943,1.6044642857142857,8.405357142857143,54
2003-11-17/2003-11-23,23.941666666666666,54.458333333333336,13.444642857142856,0.0,0.0,0,1014.2577380952381,948.8809523809523,9.351190476190476,1.0238095238095237,10.160714285714286,7.68452380952381,1.518333333333333,7.442857142857142,15
2003-11-24/2003-11-30,22.976785714285715,53.488095238095234,11.995833333333334,0.0,0.0,0,1014.7071428571428,949.094642857143,2.630952380952381,0.005952380952380943,0.375,8.035714285714286,1.5055357142857144,7.242857142857143,3
2003-12-01/2003-12-07,22.75,52.64880952380952,11.65,0.0,0.0,0,1014.8416666666666,949.1744047619047,17.07142857142857,1.7321428571428572,7.07142857142857,37.69642857142857,1.4705357142857145,7.452380952380952,90
2003-12-08/2003-12-14,21.98333333333333,51.32738095238095,10.282142857142857,0.0,0.0,0,1014.5166666666667,948.7011904761905,1.6071428571428572,0.0,0.07142857142857141,5.148809523809525,1.4955357142857142,6.9125000000000005,93
2003-12-15/2003-12-21,20.21904761904762,54.75595238095237,9.613690476190476,0.0,0.0,0,1015.405357142857,949.1505952380952,3.9047619047619047,0.0,0.1845238095238095,12.607142857142858,1.2702380952380954,7.313095238095237,9
2003-12-22/2003-12-28,19.651785714285715,52.232142857142854,8.776785714285715,0.0,0.0,0,1016.1184523809524,949.6970238095238,2.541666666666667,0.5714285714285714,3.148809523809524,0.4345238095238095,1.2386309523809522,8.708333333333332,4
2003-12-29/2004-01-04,20.14047619047619,57.416666666666664,10.582142857142857,0.0,0.0,0,1016.6785714285714,950.3261904761904,2.255952380952381,0.10119047619047619,0.75,5.738095238095238,1.1757738095238095,7.066666666666667,3
2004-01-05/2004-01-11,20.217261904761905,55.9345238095238,10.191666666666666,0.0,0.0,0,1017.0130952380952,950.6589285714284,3.869047619047619,0.30357142857142855,5.464285714285714,1.0892857142857142,1.1830357142857142,9.74642857142857,88
2004-01-12/2004-01-18,21.646428571428572,47.38690476190476,8.638095238095238,0.0,0.0,0,1013.8172619047618,947.9726190476191,3.386904761904762,0.0,0.2202380952380952,10.898809523809522,1.576845238095238,6.38452380952381,87
2004-01-19/2004-01-25,19.423214285714288,60.32738095238095,10.51547619047619,0.0,0.0,0,1012.1136904761905,945.9035714285716,13.857142857142858,9.910714285714286,2.5595238095238093,11.601190476190476,1.0510119047619049,8.592261904761903,27
2004-01-26/2004-02-01,20.17142857142857,58.69642857142857,10.810714285714287,0.0,0.0,0,1012.2595238095238,946.2095238095238,17.577380952380953,8.732142857142858,3.773809523809524,24.946428571428566,1.1079166666666667,8.644642857142857,27
2004-02-02/2004-02-08,20.441666666666666,42.404761904761905,5.894642857142857,0.0,0.0,0,1014.8541666666667,948.6851190476191,2.857142857142857,0.14880952380952378,4.4642857142857135,0.125,1.5333333333333332,9.754166666666666,72
2004-02-09/2004-02-15,23.004761904761903,47.61904761904761,10.096428571428572,0.0,0.0,0,1014.7928571428572,949.1738095238095,5.404761904761904,0.0,9.047619047619047,0.0,1.6829761904761906,6.975595238095238,6
2004-02-16/2004-02-22,23.923809523809524,45.32142857142856,9.614880952380952,0.0,0.0,0,1013.0142857142857,947.710119047619,0.017857142857142842,0.0,0.0,0.07142857142857141,1.8957142857142857,6.593452380952381,13
2004-02-23/2004-02-29,25.458333333333336,39.351190476190474,8.46845238095238,0.0,0.0,0,1012.5958333333334,947.6386904761905,2.654761904761905,0.0,0.0,8.875,2.265654761904762,6.08452380952381,7
2004-03-01/2004-03-07,27.054761904761904,29.101190476190474,6.164285714285714,0.0,0.0,0,1011.6404761904762,947.0738095238095,7.785714285714286,0.0,5.357142857142857,15.220238095238093,2.793452380952381,7.767261904761905,5
2004-03-08/2004-03-14,27.280357142857145,26.220238095238095,4.267261904761904,0.0,0.0,0,1012.8660714285714,948.2666666666667,0.053571428571428555,0.0,0.0,0.17261904761904764,2.9579166666666667,8.20595238095238,23
2004-03-15/2004-03-21,29.163095238095234,26.434523809523807,5.005952380952381,0.0,0.0,0,1010.1196428571428,946.0791666666667,0.017857142857142842,0.0,0.0,0.0476190476190476,3.3438095238095236,7.976190476190476,23
2004-03-22/2004-03-28,27.485119047619047,35.88095238095238,9.110119047619047,0.0,0.0,0,1010.0869047619047,945.7083333333333,2.8035714285714284,0.0,4.678571428571428,0.0,2.6611309523809523,8.275595238095239,63
2004-03-29/2004-04-04,27.801785714285717,42.625,11.652380952380952,0.0,0.0,0,1011.8869047619048,947.4630952380952,18.059523809523807,0.005952380952380943,6.702380952380952,46.738095238095234,2.4909523809523813,8.155357142857143,270
2004-04-05/2004-04-11,26.973214285714285,51.279761904761905,13.601190476190476,0.4,0.4,0,1010.667261904762,946.1488095238095,4.809523809523809,3.267857142857143,0.4880952380952381,5.291666666666667,2.111488095238095,10.306547619047619,234
2004-04-12/2004-04-18,27.43035714285714,51.58333333333333,14.39404761904762,0.0,0.0,0,1008.9666666666666,944.6470238095237,4.434523809523809,3.779761904761905,0.0,3.392857142857143,2.1476785714285715,12.582738095238096,247
2004-04-19/2004-04-25,28.442261904761903,50.00595238095237,14.651190476190477,0.2,0.2,0,1008.6791666666667,944.5863095238095,2.8154761904761902,1.380952380952381,1.351190476190476,2.458333333333333,2.348333333333333,9.8125,253
2004-04-26/2004-05-02,28.920238095238094,48.4345238095238,14.350595238095238,0.0,0.0,0,1007.657738095238,943.729761904762,4.916666666666666,2.1845238095238093,3.875,2.142857142857143,2.4770238095238097,10.107738095238094,268
2004-05-03/2004-05-09,32.04821428571429,40.63095238095237,15.182142857142855,3.0,3.0,0,1004.8410714285714,941.7291666666667,35.982142857142854,1.3333333333333335,32.898809523809526,50.125,3.0848809523809524,9.597619047619048,34
2004-05-10/2004-05-16,26.773809523809522,73.20238095238095,21.03452380952381,17.8,17.8,0,1006.9261904761905,942.6184523809524,49.44642857142857,34.5,7.916666666666667,46.83333333333333,1.0654761904761905,13.692857142857141,243
2004-05-17/2004-05-23,25.504761904761903,75.25,20.245238095238097,4.5,4.5,0,1006.6041666666666,942.052380952381,51.00595238095239,46.55357142857143,17.511904761904763,10.232142857142858,0.9286904761904762,20.105357142857144,243
2004-05-24/2004-05-30,27.232738095238094,63.726190476190474,18.66785714285714,1.3,1.3,0,1009.1940476190476,944.8244047619047,17.220238095238095,15.196428571428571,3.827380952380952,4.226190476190476,1.5594642857142857,13.62857142857143,250
2004-05-31/2004-06-06,27.53452380952381,69.69047619047619,20.820833333333333,3.8000000000000003,3.8000000000000003,0,1008.4494047619047,944.1964285714286,38.791666666666664,29.410714285714285,8.565476190476192,25.041666666666664,1.2948809523809524,15.032738095238097,252
2004-06-07/2004-06-13,25.63095238095238,80.45833333333334,21.711309523809522,57.2,57.2,0,1004.3369047619047,939.9565476190476,70.24404761904762,37.24404761904763,32.422619047619044,77.11904761904762,0.7280952380952381,8.14642857142857,93
2004-06-14/2004-06-20,23.367261904761904,90.92261904761904,21.739285714285717,66.6,66.6,0,1002.1059523809524,937.4035714285714,95.5952380952381,77.05357142857143,58.5,74.79761904761905,0.27845238095238095,21.494047619047617,209
2004-06-21/2004-06-27,23.98035714285714,85.51785714285714,21.257738095238096,16.3,16.3,0,1008.8000000000001,943.7946428571429,78.95238095238095,70.95238095238095,10.744047619047619,36.19047619047619,0.46880952380952384,21.405357142857145,237
2004-06-28/2004-07-04,23.951785714285712,87.41071428571429,21.595833333333335,35.5,35.5,0,1006.2190476190477,941.3732142857143,85.15476190476191,74.22619047619048,28.083333333333332,41.38095238095237,0.4091666666666667,15.254166666666666,236
2004-07-05/2004-07-11,23.82797619047619,86.77380952380952,21.36904761904762,21.900000000000002,21.900000000000002,0,1006.9220238095238,942.0077380952381,88.5059523809524,66.29761904761905,21.101190476190474,87.98809523809526,0.42178571428571426,16.976190476190474,241
2004-07-12/2004-07-18,23.633333333333333,88.19047619047619,21.439285714285713,34.4,34.4,0,1005.7267857142858,940.8476190476191,89.75595238095238,72.46428571428571,28.077380952380953,77.46428571428571,0.3764285714285714,14.311904761904762,250
2004-07-19/2004-07-25,23.30297619047619,88.67857142857143,21.22678571428571,38.4,38.4,0,1006.5404761904762,941.5410714285715,93.86309523809526,75.41666666666666,48.607142857142854,72.69642857142857,0.35273809523809524,15.45595238095238,264
2004-07-26/2004-08-01,21.787499999999998,96.43452380952381,21.192857142857143,127.8,127.8,0,1005.7577380952381,940.4875000000001,99.9940476190476,88.97023809523809,90.1547619047619,89.44642857142857,0.09482142857142853,18.21904761904762,250
2004-08-02/2004-08-08,22.264880952380956,95.04761904761904,21.417261904761904,258.7,258.7,0,1002.9113095238096,937.9267857142858,99.125,88.07142857142857,63.99404761904761,94.08333333333333,0.13684523809523805,20.004761904761903,234
2004-08-09/2004-08-15,22.03333333333333,94.0,21.002976190476186,125.0,125.0,0,1006.5565476190477,941.2869047619048,99.72619047619048,82.48214285714286,67.44047619047619,87.64285714285712,0.1635714285714285,21.82440476190476,247
2004-08-16/2004-08-22,22.275,91.94047619047618,20.869642857142857,46.0,46.0,0,1007.7023809523808,942.4119047619048,96.38690476190474,79.84523809523809,40.625,81.16666666666666,0.22666666666666663,18.929761904761904,249
2004-08-23/2004-08-29,22.60892857142857,88.29761904761905,20.45654761904762,11.3,11.3,0,1008.9404761904763,943.6386904761904,81.43452380952381,78.125,20.74404761904762,33.81547619047619,0.34982142857142856,19.38095238095238,258
2004-08-30/2004-09-05,23.00595238095238,83.88690476190477,19.904166666666665,11.7,11.7,0,1009.917261904762,944.6333333333333,65.52380952380952,52.47023809523809,17.226190476190478,29.041666666666668,0.5078571428571428,10.794642857142858,253
2004-09-06/2004-09-12,23.093452380952378,89.96428571428571,21.255357142857143,67.5,67.5,0,1008.9380952380952,943.7380952380952,85.17857142857143,64.21428571428571,29.678571428571427,57.57142857142857,0.31160714285714286,11.18452380952381,262
2004-09-13/2004-09-19,23.332738095238096,85.97023809523809,20.663095238095234,15.9,15.9,0,1010.7541666666667,945.4839285714286,67.68452380952381,52.291666666666664,16.535714285714285,44.767857142857146,0.450297619047619,9.325000000000001,270
2004-09-20/2004-09-26,24.117261904761904,87.73809523809523,21.789880952380948,44.4,44.4,0,1009.7785714285714,944.7380952380953,61.4345238095238,36.113095238095234,22.226190476190474,59.101190476190474,0.4219047619047619,6.970833333333333,90
2004-09-27/2004-10-03,24.289880952380948,86.49404761904762,21.686309523809523,43.3,43.3,0,1011.1684523809524,946.0738095238095,51.25,24.428571428571427,19.482142857142858,62.851190476190474,0.47505952380952376,5.349404761904762,90
