date,temperature,relative_humidity,dew_point,precipitation (mm),rain (mm),snowfall (cm),pressure_msl (hPa),surface_pressure (hPa),cloud_cover (%),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%),vapour_pressure_deficit (kPa),wind_speed_10m (km/h),wind_direction
1987-06-17,25.179166666666664,82.20833333333333,21.695833333333336,1.2000000000000002,1.2000000000000002,0,1005.9625,941.3833333333333,71.29166666666667,49.208333333333336,12.541666666666666,76.41666666666667,0.6325,16.933333333333334,248
1987-06-18,25.954166666666666,76.125,20.829166666666666,0.0,0.0,0,1006.0041666666666,941.5833333333334,59.0,48.791666666666664,0.0,53.0,0.9341666666666667,18.454166666666666,245
1987-06-19,26.141666666666666,75.0,20.766666666666666,0.0,0.0,0,1005.0166666666668,940.7041666666668,61.916666666666664,56.75,0.0,41.708333333333336,0.9883333333333333,16.241666666666667,265
1987-06-20,25.616666666666664,75.08333333333333,20.395833333333332,0.0,0.0,0,1005.8541666666666,941.3791666666666,57.125,40.375,0.0,70.375,0.9383333333333334,18.979166666666668,246
1987-06-21,25.974999999999998,74.875,20.616666666666667,0.0,0.0,0,1007.0958333333333,942.6125000000001,33.875,32.083333333333336,0.0,16.625,0.98,18.054166666666667,245
1987-06-22,26.40416666666667,72.25,20.404166666666665,0.0,0.0,0,1007.9958333333334,943.5458333333332,54.166666666666664,39.375,0.0,62.875,1.1008333333333333,15.779166666666667,254
1987-06-23,26.75,72.125,20.583333333333332,0.0,0.0,0,1006.8541666666666,942.5375,43.208333333333336,34.75,0.16666666666666666,41.791666666666664,1.14875,13.645833333333334,256
1987-06-24,27.287499999999998,69.375,20.308333333333334,0.0,0.0,0,1006.1916666666666,942.0375,54.916666666666664,28.583333333333332,16.666666666666668,65.16666666666667,1.31625,9.279166666666667,252
1987-06-25,27.191666666666666,76.0,22.03333333333333,8.6,8.6,0,1006.6291666666666,942.4250000000001,51.625,24.625,16.875,64.45833333333333,1.0225,7.295833333333333,258
1987-06-26,26.9875,78.58333333333333,22.641666666666666,3.8,3.8,0,1005.9916666666667,941.7791666666667,45.458333333333336,16.791666666666668,18.125,64.875,0.8575,7.016666666666667,257
1987-06-27,27.291666666666668,79.08333333333333,23.037499999999998,7.0,7.0,0,1006.4208333333332,942.2541666666666,64.79166666666667,32.458333333333336,16.708333333333332,86.58333333333333,0.8566666666666666,6.5375000000000005,259
1987-06-28,26.129166666666666,83.5,22.912499999999998,6.7,6.7,0,1007.2833333333333,942.8249999999999,72.70833333333333,56.125,15.208333333333334,53.375,0.62125,10.570833333333333,241
1987-06-29,25.400000000000002,84.75,22.52916666666667,6.0,6.0,0,1006.5500000000001,941.9958333333334,78.625,62.958333333333336,10.333333333333334,58.0,0.5329166666666667,12.9,233
1987-06-30,24.995833333333334,86.91666666666667,22.554166666666664,1.0,1.0,0,1004.7916666666666,940.2541666666666,86.95833333333333,85.25,11.291666666666666,40.958333333333336,0.44916666666666666,14.383333333333333,229
1987-07-01,24.71666666666667,87.625,22.40833333333333,7.5,7.5,0,1004.4250000000001,939.8541666666666,89.91666666666667,83.95833333333333,17.666666666666668,36.75,0.4154166666666667,13.491666666666667,240
1987-07-02,24.008333333333336,92.45833333333333,22.6375,22.9,22.9,0,1005.5625,940.7666666666668,97.95833333333333,87.54166666666667,38.583333333333336,64.83333333333333,0.24666666666666667,12.945833333333333,242
1987-07-03,23.7625,91.79166666666667,22.308333333333334,12.7,12.7,0,1006.1125000000001,941.2416666666667,94.70833333333333,77.70833333333333,34.583333333333336,57.458333333333336,0.25333333333333335,16.120833333333334,237
1987-07-04,23.958333333333332,90.83333333333333,22.295833333333334,3.2,3.2,0,1006.4833333333332,941.6125000000001,99.08333333333333,80.5,55.416666666666664,92.95833333333333,0.28875,18.341666666666665,239
1987-07-05,23.579166666666666,93.45833333333333,22.441666666666666,4.2,4.2,0,1006.2541666666666,941.3249999999999,98.83333333333333,83.95833333333333,56.541666666666664,67.29166666666667,0.19958333333333333,17.779166666666665,235
1987-07-06,23.59583333333333,92.16666666666667,22.208333333333332,4.1,4.1,0,1005.6833333333334,940.7958333333332,95.54166666666667,88.66666666666667,36.958333333333336,61.166666666666664,0.24333333333333332,18.125,235
1987-07-07,23.554166666666664,92.5,22.224999999999998,4.1,4.1,0,1005.1666666666666,940.3125,99.33333333333333,94.04166666666667,40.75,54.833333333333336,0.22958333333333333,17.204166666666666,240
1987-07-08,23.6125,93.0,22.391666666666666,2.1,2.1,0,1005.375,940.5083333333333,96.70833333333333,95.29166666666667,19.208333333333332,37.125,0.20958333333333334,20.6375,248
1987-07-09,25.150000000000002,85.5,22.370833333333334,5.2,5.2,0,1005.5791666666668,941.025,78.91666666666667,63.708333333333336,19.208333333333332,53.291666666666664,0.5054166666666667,23.099999999999998,245
1987-07-10,24.650000000000002,86.79166666666667,22.183333333333334,3.9000000000000004,3.9000000000000004,0,1006.2375000000001,941.5500000000001,80.0,72.58333333333333,14.375,36.416666666666664,0.4404166666666667,22.875,243
1987-07-11,23.8125,90.04166666666667,22.0125,3.8000000000000003,3.8000000000000003,0,1006.1541666666667,941.275,89.91666666666667,76.41666666666667,21.5,47.958333333333336,0.3095833333333333,20.900000000000002,240
1987-07-12,23.383333333333336,92.04166666666667,21.945833333333336,1.5,1.5,0,1005.4541666666668,940.5375,92.20833333333333,83.45833333333333,29.416666666666668,46.25,0.245,20.045833333333334,235
1987-07-13,24.145833333333332,89.04166666666667,22.150000000000002,3.5,3.5,0,1005.0583333333334,940.3291666666668,91.70833333333333,77.16666666666667,16.375,88.75,0.34958333333333336,18.4375,239
1987-07-14,24.195833333333336,88.125,22.025000000000002,2.6,2.6,0,1006.0416666666666,941.2666666666668,82.375,76.25,15.75,24.166666666666668,0.38375000000000004,18.641666666666666,231
1987-07-15,23.679166666666664,88.45833333333333,21.604166666666668,2.0,2.0,0,1007.3249999999999,942.35,84.45833333333333,79.95833333333333,15.458333333333334,34.5,0.35625,19.670833333333334,227
1987-07-16,23.425,89.83333333333333,21.599999999999998,3.2,3.2,0,1007.1208333333334,942.1,81.95833333333333,75.54166666666667,13.458333333333334,42.958333333333336,0.31416666666666665,18.650000000000002,231
1987-07-17,23.53333333333333,87.70833333333333,21.295833333333334,2.6,2.6,0,1006.5500000000001,941.5958333333333,92.125,75.83333333333333,14.458333333333334,85.375,0.37916666666666665,18.870833333333334,234
1987-07-18,23.7,87.08333333333333,21.320833333333333,1.3,1.3,0,1006.4541666666668,941.5416666666666,95.08333333333333,79.29166666666667,12.0,89.33333333333333,0.40791666666666665,17.608333333333334,234
1987-07-19,24.045833333333334,86.41666666666667,21.525000000000002,1.7,1.7,0,1006.7458333333334,941.8833333333333,88.29166666666667,67.375,11.5,80.16666666666667,0.44083333333333335,16.104166666666668,233
1987-07-20,24.224999999999998,86.54166666666667,21.679166666666664,3.4,3.4,0,1007.1125000000001,942.2666666666668,79.625,65.79166666666667,12.083333333333334,64.375,0.4504166666666667,15.033333333333333,237
1987-07-21,24.058333333333334,85.95833333333333,21.441666666666666,1.5,1.5,0,1008.1750000000001,943.2333333333332,85.83333333333333,61.833333333333336,10.541666666666666,96.70833333333333,0.45625,16.9875,243
1987-07-22,24.087500000000002,86.29166666666667,21.5625,1.4,1.4,0,1007.9625,943.0416666666666,84.83333333333333,77.20833333333333,15.75,23.791666666666668,0.44083333333333335,16.962500000000002,246
1987-07-23,24.087500000000002,85.54166666666667,21.3875,1.6,1.6,0,1008.4708333333333,943.4958333333334,87.33333333333333,73.125,28.333333333333332,51.166666666666664,0.46416666666666667,16.662499999999998,244
1987-07-24,23.8,88.16666666666667,21.675,1.9,1.9,0,1009.1333333333333,944.0791666666668,93.75,70.20833333333333,27.958333333333332,85.625,0.365,16.9875,252
1987-07-25,23.933333333333334,88.91666666666667,21.9375,5.5,5.5,0,1007.1416666666668,942.2291666666666,88.95833333333333,74.08333333333333,20.333333333333332,74.16666666666667,0.34958333333333336,19.420833333333334,248
1987-07-26,23.9875,87.58333333333333,21.72083333333333,3.0,3.0,0,1007.1750000000001,942.275,82.66666666666667,74.41666666666667,16.0,38.166666666666664,0.3925,20.291666666666668,243
1987-07-27,24.058333333333334,85.58333333333333,21.333333333333332,2.7,2.7,0,1008.8333333333334,943.8541666666666,73.45833333333333,62.666666666666664,16.041666666666668,32.291666666666664,0.4691666666666667,16.766666666666666,247
1987-07-28,24.233333333333334,86.20833333333333,21.650000000000002,1.7,1.7,0,1010.3208333333333,945.2791666666667,89.70833333333333,70.5,14.458333333333334,81.875,0.45333333333333337,14.754166666666668,258
1987-07-29,24.633333333333336,84.04166666666667,21.554166666666664,0.9,0.9,0,1009.4625,944.5583333333334,89.04166666666667,68.33333333333333,9.208333333333334,85.375,0.5479166666666667,14.554166666666667,243
1987-07-30,24.454166666666666,84.45833333333333,21.52916666666667,2.4,2.4,0,1009.15,944.2208333333333,84.16666666666667,61.916666666666664,19.291666666666668,61.0,0.51625,17.154166666666665,250
1987-07-31,24.375,84.75,21.47083333333333,1.1,1.1,0,1008.75,943.8291666666668,91.5,70.91666666666667,10.833333333333334,88.83333333333333,0.5079166666666667,20.0,248
1987-08-01,24.575,83.875,21.5,0.6000000000000001,0.6000000000000001,0,1007.8000000000001,942.9916666666667,79.20833333333333,62.666666666666664,9.5,68.375,0.5479166666666667,20.683333333333334,252
1987-08-02,24.766666666666666,82.875,21.445833333333336,1.2000000000000002,1.2000000000000002,0,1007.7624999999999,942.9958333333334,82.66666666666667,64.83333333333333,5.541666666666667,72.29166666666667,0.5875,18.754166666666666,256
1987-08-03,24.954166666666666,83.125,21.691666666666666,0.9,0.9,0,1009.3249999999999,944.4833333333332,71.58333333333333,53.208333333333336,7.333333333333333,66.91666666666667,0.58875,16.095833333333335,252
1987-08-04,24.599999999999998,83.95833333333333,21.525000000000002,3.2,3.2,0,1009.4375,944.525,71.95833333333333,57.166666666666664,8.416666666666666,56.291666666666664,0.5441666666666667,15.025,252
1987-08-05,24.55,85.25,21.7625,1.5,1.5,0,1008.4541666666668,943.5958333333333,89.625,53.458333333333336,40.0,99.29166666666667,0.4945833333333334,14.141666666666666,267
1987-08-06,23.5,90.33333333333333,21.754166666666666,6.5,6.5,0,1008.625,943.5375,97.79166666666667,72.20833333333333,47.208333333333336,99.54166666666667,0.29791666666666666,15.133333333333333,242
1987-08-07,22.974999999999998,91.70833333333333,21.474999999999998,4.1,4.1,0,1009.2083333333334,943.9625,96.91666666666667,84.70833333333333,32.458333333333336,86.54166666666667,0.2529166666666667,15.633333333333333,258
1987-08-08,23.208333333333332,90.875,21.566666666666666,4.7,4.7,0,1007.3249999999999,942.25,91.04166666666667,74.125,40.916666666666664,54.291666666666664,0.28125,14.204166666666666,237
1987-08-09,23.254166666666666,91.70833333333333,21.7375,14.9,14.9,0,1006.4666666666667,941.4666666666667,94.79166666666667,84.75,35.541666666666664,23.083333333333332,0.26333333333333336,12.595833333333333,243
1987-08-10,24.1125,89.04166666666667,22.087500000000002,3.3,3.3,0,1005.8916666666668,941.0958333333333,84.95833333333333,76.20833333333333,20.5,27.25,0.35874999999999996,15.799999999999999,242
1987-08-11,24.425,85.75,21.729166666666668,3.5,3.5,0,1005.4583333333334,940.7666666666668,92.33333333333333,66.29166666666667,20.666666666666668,97.375,0.4766666666666666,18.941666666666666,244
1987-08-12,23.816666666666666,88.45833333333333,21.72083333333333,3.9,3.9,0,1006.2041666666668,941.3249999999999,90.625,72.95833333333333,21.666666666666668,77.125,0.35916666666666663,18.204166666666666,246
1987-08-13,23.508333333333336,91.04166666666667,21.8875,9.3,9.3,0,1006.8708333333334,941.8916666666668,95.5,80.5,20.375,65.375,0.2791666666666667,15.191666666666668,245
1987-08-14,23.541666666666668,91.58333333333333,22.058333333333334,4.4,4.4,0,1007.4250000000001,942.4166666666666,92.08333333333333,76.95833333333333,18.208333333333332,78.33333333333333,0.25666666666666665,13.65,243
1987-08-15,24.004166666666666,91.29166666666667,22.4375,9.0,9.0,0,1005.1916666666666,940.4333333333334,96.5,80.58333333333333,26.333333333333332,93.33333333333333,0.27999999999999997,8.208333333333334,261
1987-08-16,23.854166666666668,93.95833333333333,22.75,28.0,28.0,0,1003.3375,938.6625,89.75,64.54166666666667,28.083333333333332,92.16666666666667,0.19874999999999998,6.191666666666666,243
1987-08-17,24.72083333333333,90.29166666666667,22.866666666666664,12.200000000000001,12.200000000000001,0,1001.8583333333332,937.4416666666666,86.25,71.625,28.125,40.041666666666664,0.3529166666666667,5.758333333333333,236
1987-08-18,24.229166666666668,92.125,22.808333333333334,8.9,8.9,0,1002.9416666666666,938.3666666666667,93.20833333333333,86.33333333333333,22.875,14.416666666666666,0.26125000000000004,10.358333333333333,237
1987-08-19,23.929166666666664,90.33333333333333,22.208333333333332,7.0,7.0,0,1004.2208333333333,939.5124999999999,94.625,86.91666666666667,27.583333333333332,61.333333333333336,0.30083333333333334,18.175,250
1987-08-20,22.920833333333334,96.20833333333333,22.270833333333332,14.3,14.3,0,1004.2958333333332,939.3625000000001,100.0,90.54166666666667,58.916666666666664,93.95833333333333,0.10833333333333334,18.395833333333332,243
1987-08-21,23.075,92.95833333333333,21.833333333333332,10.0,10.0,0,1004.9416666666666,939.9875000000001,95.95833333333333,84.58333333333333,49.833333333333336,60.375,0.21,18.270833333333332,241
1987-08-22,23.2,93.16666666666667,22.0,6.6,6.6,0,1005.3166666666666,940.3625000000001,96.875,82.875,27.541666666666668,82.66666666666667,0.2025,16.304166666666667,236
1987-08-23,23.616666666666664,90.95833333333333,21.991666666666664,3.2,3.2,0,1004.3416666666667,939.5458333333332,93.25,80.20833333333333,30.75,73.91666666666667,0.2808333333333333,15.875,243
1987-08-24,23.495833333333334,90.08333333333333,21.679166666666664,6.7,6.7,0,1003.3666666666667,938.6125000000001,93.58333333333333,76.20833333333333,54.708333333333336,82.29166666666667,0.30916666666666665,19.5125,247
1987-08-25,22.875,93.875,21.820833333333336,10.5,10.5,0,1002.8791666666666,938.0166666666668,97.91666666666667,79.25,48.875,96.625,0.17416666666666666,23.704166666666666,241
1987-08-26,22.929166666666664,93.58333333333333,21.816666666666666,10.0,10.0,0,1005.3791666666666,940.3666666666667,93.54166666666667,66.875,63.25,68.75,0.18416666666666667,24.65833333333333,253
1987-08-27,23.09583333333333,92.41666666666667,21.766666666666666,1.9000000000000001,1.9000000000000001,0,1007.2291666666666,942.1583333333333,100.0,75.16666666666667,71.375,95.70833333333333,0.2225,24.479166666666668,255
1987-08-28,23.445833333333336,87.75,21.183333333333334,3.5,3.5,0,1007.525,942.4916666666667,94.91666666666667,72.125,30.875,97.875,0.38166666666666665,26.583333333333332,253
1987-08-29,22.320833333333336,93.125,21.129166666666666,5.1000000000000005,5.1000000000000005,0,1007.9499999999999,942.65,100.0,83.5,80.83333333333333,94.41666666666667,0.19041666666666668,24.95,254
1987-08-30,22.2625,93.25,21.091666666666665,4.7,4.7,0,1009.1166666666667,943.7291666666666,99.79166666666667,81.79166666666667,88.66666666666667,16.75,0.18500000000000003,24.474999999999998,255
1987-08-31,22.22083333333333,93.04166666666667,21.029166666666665,3.2,3.2,0,1009.9875000000001,944.5458333333335,99.54166666666667,76.91666666666667,84.54166666666667,11.333333333333334,0.19041666666666668,20.620833333333334,257
1987-09-01,22.829166666666666,90.29166666666667,21.116666666666667,3.3000000000000003,3.3000000000000003,0,1009.15,943.8833333333333,90.33333333333333,73.5,27.708333333333332,48.75,0.2804166666666667,19.791666666666668,260
1987-09-02,23.516666666666666,84.375,20.558333333333334,0.2,0.2,0,1008.375,943.2875,81.66666666666667,65.29166666666667,27.666666666666668,27.75,0.49374999999999997,18.166666666666668,256
1987-09-03,23.616666666666664,84.875,20.745833333333334,0.4,0.4,0,1008.6916666666666,943.6208333333334,77.83333333333333,66.91666666666667,0.20833333333333334,64.0,0.4879166666666667,17.875,257
1987-09-04,23.516666666666666,85.54166666666667,20.791666666666668,1.4000000000000001,1.4000000000000001,0,1009.3375,944.1958333333333,82.79166666666667,69.625,1.5416666666666667,76.875,0.4583333333333333,16.912499999999998,257
1987-09-05,23.754166666666666,83.95833333333333,20.683333333333334,1.0,1.0,0,1009.6291666666666,944.525,82.125,63.583333333333336,2.75,82.125,0.5208333333333334,14.579166666666666,258
1987-09-06,23.604166666666668,85.20833333333333,20.8,1.3,1.3,0,1010.0375,944.875,75.125,70.45833333333333,9.125,20.541666666666668,0.4766666666666666,14.029166666666667,253
1987-09-07,23.5,85.41666666666667,20.8,2.1,2.1,0,1009.6291666666666,944.4666666666667,76.125,66.29166666666667,10.833333333333334,38.125,0.455,15.75,252
1987-09-08,23.462500000000002,85.66666666666667,20.795833333333334,2.7,2.7,0,1009.4625,944.3000000000001,73.95833333333333,61.166666666666664,11.5,54.666666666666664,0.45,17.0125,257
1987-09-09,22.983333333333334,89.375,21.095833333333335,4.8,4.8,0,1009.375,944.1208333333334,78.16666666666667,67.25,16.75,27.166666666666668,0.31416666666666665,16.825,243
1987-09-10,22.816666666666666,88.20833333333333,20.7,3.1,3.1,0,1008.5083333333333,943.2791666666667,69.70833333333333,61.75,18.75,10.5,0.34625,16.45,250
1987-09-11,23.108333333333334,88.45833333333333,21.029166666666665,2.6,2.6,0,1008.775,943.6,78.79166666666667,76.29166666666667,13.0,7.875,0.34958333333333336,13.566666666666668,241
1987-09-12,23.974999999999998,86.95833333333333,21.520833333333332,2.4,2.4,0,1010.2916666666666,945.1875,74.58333333333333,62.333333333333336,14.875,42.375,0.43166666666666664,10.408333333333333,243
1987-09-13,24.27916666666667,82.91666666666667,20.908333333333335,0.0,0.0,0,1010.4583333333334,945.4041666666667,58.0,46.583333333333336,6.333333333333333,51.833333333333336,0.5883333333333334,9.408333333333333,270
1987-09-14,24.108333333333334,83.41666666666667,20.825,0.5,0.5,0,1010.3458333333333,945.2541666666666,68.0,44.375,3.9583333333333335,94.0,0.5745833333333333,10.958333333333334,265
1987-09-15,23.979166666666668,81.16666666666667,20.241666666666667,0.0,0.0,0,1009.9125,944.8291666666668,48.875,28.541666666666668,2.375,72.5,0.6479166666666667,9.8125,297
1987-09-16,24.054166666666664,82.33333333333333,20.475,0.0,0.0,0,1010.1625,945.0833333333334,40.541666666666664,33.083333333333336,1.875,33.375,0.635,8.4375,290
1987-09-17,25.150000000000002,80.875,21.195833333333333,0.1,0.1,0,1010.7416666666667,945.8583333333332,35.75,31.5,12.0,0.875,0.7358333333333333,6.075,261
1987-09-18,26.191666666666666,78.625,21.712500000000002,0.30000000000000004,0.30000000000000004,0,1010.8958333333334,946.2083333333334,24.416666666666668,20.208333333333332,10.166666666666666,0.4583333333333333,0.8620833333333334,6.995833333333334,301
1987-09-19,27.03333333333333,71.70833333333333,20.712500000000002,0.0,0.0,0,1009.5583333333334,945.1374999999999,12.083333333333334,12.25,1.9583333333333333,0.0,1.2020833333333334,8.308333333333334,252
1987-09-20,26.558333333333334,75.91666666666667,21.40833333333333,0.5,0.5,0,1009.3791666666666,944.8625000000001,32.0,28.0,7.5,7.291666666666667,0.97625,9.041666666666666,263
1987-09-21,25.09583333333333,81.25,21.34583333333333,0.2,0.2,0,1010.25,945.3833333333333,46.708333333333336,43.875,3.25,22.666666666666668,0.6866666666666666,11.945833333333333,243
1987-09-22,24.59166666666667,79.20833333333333,20.283333333333335,0.0,0.0,0,1010.3708333333334,945.3958333333334,44.333333333333336,45.125,2.4166666666666665,8.5,0.7558333333333334,11.370833333333332,268
1987-09-23,25.075,75.83333333333333,19.849999999999998,0.0,0.0,0,1009.5041666666666,944.6791666666667,45.916666666666664,24.625,8.375,65.83333333333333,0.9145833333333333,5.470833333333332,253
1987-09-24,25.695833333333336,78.83333333333333,21.075,0.5,0.5,0,1009.7666666666668,945.0583333333334,38.833333333333336,24.0,28.083333333333332,1.4583333333333333,0.8591666666666667,5.083333333333333,288
1987-09-25,26.441666666666666,77.29166666666667,21.441666666666666,0.8,0.8,0,1011.0916666666667,946.4416666666666,46.541666666666664,34.583333333333336,14.583333333333334,22.166666666666668,0.9545833333333333,7.4624999999999995,252
1987-09-26,24.90416666666667,84.5,21.916666666666668,1.6,1.6,0,1012.3833333333333,947.3458333333333,55.791666666666664,49.833333333333336,14.375,8.083333333333334,0.5416666666666666,9.6875,261
1987-09-27,24.7625,86.58333333333333,22.224999999999998,2.8000000000000003,2.8000000000000003,0,1011.4083333333333,946.3874999999999,74.125,68.20833333333333,15.291666666666666,12.291666666666666,0.46375000000000005,9.466666666666667,265
1987-09-28,25.245833333333334,83.91666666666667,22.099999999999998,1.7,1.7,0,1012.0749999999999,947.1291666666666,62.833333333333336,35.916666666666664,23.916666666666668,55.625,0.5829166666666666,5.783333333333334,270
1987-09-29,26.545833333333334,74.79166666666667,21.40416666666667,2.0,2.0,0,1012.2208333333333,947.525,39.041666666666664,17.541666666666668,24.5,31.708333333333332,0.9662499999999999,6.091666666666666,67
1987-09-30,27.433333333333334,61.958333333333336,19.083333333333332,0.0,0.0,0,1012.3125,947.7916666666666,13.833333333333334,1.25,21.166666666666668,0.20833333333333334,1.5029166666666667,7.766666666666667,81
1987-10-01,28.2625,54.166666666666664,17.358333333333334,0.0,0.0,0,1012.3666666666667,948.0124999999999,12.291666666666666,0.125,18.208333333333332,4.166666666666667,1.9279166666666667,6.908333333333334,45
1987-10-02,27.245833333333334,67.83333333333333,19.6375,0.0,0.0,0,1011.5083333333333,947.0083333333333,47.416666666666664,24.875,15.125,58.291666666666664,1.3670833333333334,5.254166666666666,246
1987-10-03,23.604166666666668,88.83333333333333,21.541666666666668,18.1,18.1,0,1010.5041666666666,945.3166666666666,85.625,19.5,78.16666666666667,94.95833333333333,0.3541666666666667,7.133333333333333,81
1987-10-04,22.71666666666667,92.66666666666667,21.391666666666666,33.6,33.6,0,1010.1791666666667,944.8208333333333,91.29166666666667,28.375,73.375,86.70833333333333,0.22083333333333333,9.670833333333333,83
1987-10-05,23.508333333333336,90.33333333333333,21.695833333333336,27.3,27.3,0,1012.2125,946.8916666666668,73.04166666666667,35.458333333333336,39.041666666666664,75.625,0.3229166666666667,4.633333333333334,95
1987-10-06,23.395833333333332,89.91666666666667,21.520833333333332,16.9,16.9,0,1013.6374999999999,948.1916666666666,62.916666666666664,38.0,24.833333333333332,49.291666666666664,0.3383333333333333,4.2124999999999995,270
1987-10-07,24.866666666666664,77.79166666666667,20.116666666666667,0.0,0.0,0,1012.6541666666667,947.5833333333334,31.25,25.375,8.25,11.625,0.835,5.983333333333333,22
1987-10-08,25.599999999999998,68.41666666666667,18.820833333333333,0.0,0.0,0,1011.1875,946.3708333333334,12.666666666666666,7.708333333333333,9.458333333333334,0.0,1.14625,6.3125,34
1987-10-09,26.104166666666668,62.708333333333336,17.954166666666666,0.0,0.0,0,1010.8249999999999,946.1208333333334,6.666666666666667,0.0,11.0,0.0,1.3633333333333333,3.033333333333333,127
1987-10-10,25.608333333333334,70.58333333333333,18.875,0.0,0.0,0,1010.5666666666666,945.775,14.583333333333334,13.5,4.0,0.0,1.165,3.9791666666666665,45
1987-10-11,26.099999999999998,62.25,17.670833333333334,0.0,0.0,0,1009.8916666666668,945.2416666666667,9.0,7.583333333333333,1.9166666666666667,3.375,1.4129166666666666,5.654166666666666,5
1987-10-12,26.070833333333336,52.791666666666664,15.15,0.0,0.0,0,1010.7208333333333,946.0291666666667,20.041666666666668,0.0,4.541666666666667,58.0,1.7270833333333335,8.079166666666667,85
1987-10-13,25.445833333333336,55.666666666666664,15.266666666666666,0.0,0.0,0,1011.0916666666667,946.2333333333332,7.208333333333333,0.0,11.666666666666666,0.7083333333333334,1.60875,9.0375,87
1987-10-14,25.52916666666667,60.083333333333336,16.495833333333334,0.0,0.0,0,1010.7791666666667,945.9541666666668,12.916666666666666,0.0,16.916666666666668,9.166666666666666,1.4800000000000002,8.016666666666667,86
1987-10-15,26.0,54.625,15.591666666666667,0.0,0.0,0,1010.1041666666666,945.4291666666667,19.25,0.0,14.125,35.833333333333336,1.6741666666666666,6.820833333333333,90
1987-10-16,25.59166666666667,54.666666666666664,15.137500000000001,0.0,0.0,0,1008.7541666666666,944.0749999999999,28.375,0.041666666666666664,3.5416666666666665,87.29166666666667,1.6254166666666665,10.783333333333333,63
1987-10-17,24.420833333333334,80.25,20.633333333333333,1.5,1.5,0,1007.5375,942.7125,64.33333333333333,25.125,26.291666666666668,86.70833333333333,0.6495833333333333,12.616666666666667,73
1987-10-18,23.9875,85.75,21.295833333333334,1.6,1.6,0,1008.2541666666666,943.2916666666666,65.16666666666667,61.416666666666664,9.5,13.791666666666666,0.4716666666666667,13.358333333333334,254
1987-10-19,24.45,78.41666666666667,19.966666666666665,0.0,0.0,0,1009.8291666666668,944.8583333333332,15.875,14.583333333333334,4.541666666666667,0.0,0.78625,9.487499999999999,250
1987-10-20,24.712500000000002,63.75,16.254166666666666,0.0,0.0,0,1010.775,945.7916666666666,8.916666666666666,9.708333333333334,0.2916666666666667,0.0,1.3275,4.679166666666666,319
1987-10-21,25.45,66.875,18.391666666666666,0.0,0.0,0,1011.8333333333334,946.9291666666667,13.5,2.125,19.333333333333332,0.0,1.1904166666666667,7.304166666666667,90
1987-10-22,25.65833333333333,64.45833333333333,17.962500000000002,0.0,0.0,0,1013.4333333333334,948.4791666666666,27.416666666666668,1.5833333333333333,17.541666666666668,51.333333333333336,1.2858333333333334,9.804166666666667,87
1987-10-23,25.25,50.708333333333336,13.525,0.0,0.0,0,1014.5958333333333,949.4875000000001,12.666666666666666,0.5416666666666666,8.291666666666666,23.791666666666668,1.7220833333333332,9.041666666666666,86
1987-10-24,24.15416666666667,44.791666666666664,10.141666666666667,0.0,0.0,0,1014.5583333333334,949.2083333333334,0.0,0.0,0.0,0.0,1.885,10.875,93
1987-10-25,23.837500000000002,46.541666666666664,10.245833333333334,0.0,0.0,0,1014.2166666666667,948.8125,0.0,0.0,0.0,0.0,1.8237499999999998,10.133333333333333,88
1987-10-26,24.170833333333334,46.5,10.708333333333334,0.0,0.0,0,1013.5791666666668,948.2875,0.0,0.0,0.0,0.0,1.8425,9.866666666666667,100
1987-10-27,24.125,47.458333333333336,11.137500000000001,0.0,0.0,0,1013.6208333333334,948.3166666666666,0.0,0.0,0.0,0.0,1.8054166666666667,8.3375,87
1987-10-28,24.420833333333334,45.208333333333336,10.708333333333334,0.0,0.0,0,1013.0833333333334,947.8874999999999,0.0,0.0,0.0,0.0,1.9016666666666666,8.308333333333334,90
1987-10-29,23.71666666666667,48.958333333333336,11.166666666666666,0.0,0.0,0,1012.2541666666666,946.9541666666668,0.0,0.0,0.0,0.0,1.7458333333333333,8.795833333333333,88
1987-10-30,23.566666666666666,50.458333333333336,11.454166666666666,0.0,0.0,0,1012.3791666666666,947.0416666666666,0.0,0.0,0.0,0.0,1.6875,7.570833333333333,93
1987-10-31,24.349999999999998,46.25,10.708333333333334,0.0,0.0,0,1012.4041666666667,947.2291666666666,0.5833333333333334,0.0,0.0,1.8333333333333333,1.8758333333333335,8.137500000000001,63
1987-11-01,24.616666666666664,49.625,12.2125,0.0,0.0,0,1011.6458333333334,946.5708333333333,3.75,0.0,4.166666666666667,4.083333333333333,1.8033333333333335,6.508333333333333,58
1987-11-02,25.420833333333334,42.5,10.720833333333333,0.0,0.0,0,1011.2333333333332,946.3583333333332,9.625,0.0,0.0,32.0,2.0608333333333335,9.8375,86
1987-11-03,24.412499999999998,43.625,10.695833333333333,0.0,0.0,0,1011.525,946.4291666666667,26.166666666666668,0.0,0.0,87.29166666666667,1.8433333333333335,13.5,69
1987-11-04,24.587500000000002,63.541666666666664,16.9125,0.0,0.0,0,1012.0333333333333,946.9416666666666,21.208333333333332,12.625,7.791666666666667,17.125,1.1975,19.375,82
